"Prod_Id","Prod_Descripcion","Prod_Color","Prod_Status","Prod_Precio","Prov_Id","Prov_Nombre"
"2819","TERMICA SIEMENS TETRAPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"2820","TERMICA SIEMENS TETRAPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"2821","TERMICA SIEMENS TETRAPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3032","TERMICA SIEMENS TETRAPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3361","BOTONERA SIEMENS DOBLE ROJO / VERDE - SIEMENS","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3608","CONTACTOR SIEMENS 1NA S0 17 A - 220 V - SIEMENS","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3609","CONTACTOR SIEMENS 1NA S0 25 A - 220 V - SIEMENS","","1","1.28","102","TRANSPORTE ALTAMIRANO"
"3610","CONTACTOR SIEMENS 1NA S00 9 A - 220 V - SIEMENS","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3692","TERMICA SIEMENS TRIPOLAR (E1340)","","1","103.20","102","TRANSPORTE ALTAMIRANO"
"3739","CONTACTOR SIEMENS 1NA S00 12 A - 220 V - SIEMENS","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3752","DISYUNTOR MERLIN GERIN 30MA BIPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3753","DISYUNTOR MERLIN GERIN 30MA BIPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3754","DISYUNTOR MERLIN GERIN DIFERENCIAL TETRA","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"3948","TERMICA MERLIN GERIN BIPOLAR 20 A - CURVA "" D "" -","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"4029","TERMICA MERLIN GERIN TRIPOLAR 20 A - CURVA "" D "" -","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"4308","DISYUNTOR SIEMENS HIDRO 10 MA BIPOLAR","","1","675.67","102","TRANSPORTE ALTAMIRANO"
"4309","DISYUNTOR SIEMENS DIFERENCIAL BIPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"4310","DISYUNTOR SIEMENS DIFERENCIAL BIPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"4311","DISYUNTOR SIEMENS DIFERENCIAL BIPOLAR","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"4312","DISYUNTOR SIEMENS DIFERENCIAL TETRA","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"4313","DISYUNTOR SIEMENS DIFERENCIAL TETRA","","1","0.00","102","TRANSPORTE ALTAMIRANO"
"5071","FLETE POR MERCADERIA","","1","0.00","103","TRANSPORTE HEREDIA PINTURA"
"5070","FLETE POR MERCADERIA","","1","37.67","104","TUBOPAL ARGENTINA S.A."
"220","CAÑO CHAPA LIVIANO","5/8","1","0.00","105","VARIOS"
"221","CAÑO CHAPA LIVIANO","¾""","1","0.00","105","VARIOS"
"222","CAÑO CHAPA LIVIANO","7/8","1","0.00","105","VARIOS"
"223","CAÑO CHAPA LIVIANO","1""","1","0.00","105","VARIOS"
"224","CAÑO CHAPA LIVIANO","2""","1","0.00","105","VARIOS"
"337","CAÑO CHAPA LIVIANO","1 1/4","1","0.00","105","VARIOS"
"422","CAÑO CHAPA LIVIANO","1 1/2","1","0.00","105","VARIOS"
"4198","ACOPIO POR MATERIALES ELECTRICOS VARIOS","","1","0.00","106","VARIOS-ELECTRONICA"
"5546","LUZ LEDS NAVIDAD 6 MTS RGB","","1","0.00","106","VARIOS-ELECTRONICA"
"5666","INBI CAJA P/ TERMICA 4 - 8 BOCAS EXTERIOR","","1","0.00","106","VARIOS-ELECTRONICA"
"5667","INBI CAJA P/ TERMICA 8 - 12 BOCAS EXTERIOR","","1","0.00","106","VARIOS-ELECTRONICA"
"5668","INBI CAJA P/ TERMICA 2 - 4 BOCAS EXTERIOR","","1","0.00","106","VARIOS-ELECTRONICA"
"5669","INBI CAJA P/ TERMICA 2 - 4 BOCAS EMBUTIR","","1","0.00","106","VARIOS-ELECTRONICA"
"5863","SPOT VARIOS OFERTA","","1","191.18","106","VARIOS-ELECTRONICA"
"5864","SPOT EMBUTIR VARIOS COLORES OFERTA","","1","406.15","106","VARIOS-ELECTRONICA"
"5865","SPOT SEMIEMBUTIDO OFERTA","","1","0.00","106","VARIOS-ELECTRONICA"
"5902","CAJA PLASTICA CON UN PILSADOR VERDE/ROJO","","1","0.00","106","VARIOS-ELECTRONICA"
"177","CARGADOR ECONO PILAS","","1","0.00","107","VEGA DE RAUL H. VEGA"
"124","TUBO MASTER TL-18W","","1","0.00","108","VOLTIO DE EL ARO SRL"
"751","SOFTONE AZUL 60 W - PHILIPS","","1","50.88","108","VOLTIO DE EL ARO SRL"
"862","SOFTONE VERDE 60 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"902","TUBO CIRCULAR 22 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"903","TUBO CIRCULAR 32 W - PHILIPS","","1","2.08","108","VOLTIO DE EL ARO SRL"
"1328","CINTA DE EMPAQUE #305 48MMX100MM","","1","0.00","108","VOLTIO DE EL ARO SRL"
"1450","CINTA AISLADORA L15 20 MTS. NEGRO","","1","0.00","108","VOLTIO DE EL ARO SRL"
"1465","FUSIBLE SIEMENS 50A 500V 3NA3 120","","1","0.74","108","VOLTIO DE EL ARO SRL"
"1584","ARRANCADOR S-10 4 - 65 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"1800","PERFUME CLARA MIGNON 15 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"1801","PERFUME CLARA MIGNON 25 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"1902","BIPIN PHILIPS 12 V  - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2063","DULUX PL-S 9 W / 840 2 PINS - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2176","ZOCALO TUBO 105W S/ARRANCADOR","","1","14.51","108","VOLTIO DE EL ARO SRL"
"2231","DULUX PL-C 18 W / 840 2 PINS - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2232","DULUX PL-C 18 W / 840 4 PINS - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2234","DULUX PL-C 26 W / 840 2 PINS - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2235","DULUX PL-C 26 W / 840 4 PINS - PHILIPS","","1","7.30","108","VOLTIO DE EL ARO SRL"
"2237","DULUX PL-L 840 4 PINS - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2238","DULUX PL-S 11 W / 840 2 PINS - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2288","PERFUME SATINADA MIGNON 15 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2289","PERFUME SATINADA MIGNON 25 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2382","BAJO CONSUMO ECOHOME VELA STICK","FRIA","1","0.00","108","VOLTIO DE EL ARO SRL"
"2617","PLUSLINE HALOGENA SMALL 500 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2656","TUBO FLUORESCENTE 15 W TL / 54 - PHILIPS","","1","37.94","108","VOLTIO DE EL ARO SRL"
"2657","TUBO FLUORESCENTE 30 W TL / 54 - PHILIPS","","1","438.72","108","VOLTIO DE EL ARO SRL"
"2658","TUBO FLUORESCENTE 58 W TL/54 - PHILIPS","FRIA","1","0.00","108","VOLTIO DE EL ARO SRL"
"2790","PLUSLINE HALOGENA COMPACT 100W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2791","PLUSLINE HALOGENA COMPACT 150W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2792","PORTERO ELECTRICO SICA A PILAS MOD 916130","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2871","TUBO FLUORESCENTE 105 W TL / 54 - PHILIPS","","1","597.58","108","VOLTIO DE EL ARO SRL"
"3071","ZOCALO TUBO 40W C/PORTA ARRANCADOR X JUEGO","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3084","BAJO CONSUMO PHILIPS CON SENSOR","CALIDA","1","0.00","108","VOLTIO DE EL ARO SRL"
"3246","BANDEJA ITALAVIA MERCURIO HALOGENADO","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3358","BANDEJA ITALAVIA MERCURIO HALOGENADO","","1","15.43","108","VOLTIO DE EL ARO SRL"
"3359","BANDEJA ITALAVIA MERCURIO HALOGENADO","","1","14.58","108","VOLTIO DE EL ARO SRL"
"3368","CINTA AISLADORA 3 M TEMFLEX 1550 10 MTS - 3 M NO U","","1","31.67","108","VOLTIO DE EL ARO SRL"
"3369","CINTA AISLADORA 3 M TEMFLEX 1550 20 MTS - 3 M","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3393","AR111 12 V 50W 24º- PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3402","MERCURIO HALOGENADO 150 W METALITE MHN-NEUTRA","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3437","TUBO FLUORESCENTE 18 W TL / 54 FRIO - PHILIPS","","1","4.51","108","VOLTIO DE EL ARO SRL"
"3438","TUBO FLUORESCENTE 36 W TL / 54 FRIO - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3593","BALASTO/EQUIPO CAPSULADO EXTERIOR ITALAVIA 70 W","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3706","TUBO FLUORESCENTE 18 W TL / 54 CALIDO - PHILIPS","","1","17.24","108","VOLTIO DE EL ARO SRL"
"3707","TUBO FLUORESCENTE 36 W TL / 54 CALIDO - PHILIPS","","1","16.24","108","VOLTIO DE EL ARO SRL"
"3723","BALASTO CAPSULADO EXTERIOR ITALAVIA","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3724","BALASTO CAPSULADO EXTERIOR ITALAVIA","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3844","BALASTO P/ TUBO PHILIPS - ITALAVIA 15 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3846","BALASTO P/ TUBO PHILIPS - ITALAVIA 30 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3847","BALASTO P/ TUBO PHILIPS - ITALAVIA 58 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3967","BALASTO ELECTRONICO  105 W - ITALAVIA","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3976","DICROICA PHILIPS C/ ROSCA E27 220 V 50 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"3993","AR111 GU 10 220 V 60 W - PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4144","ZAPATILLA RICHI 5 TOMAS BINORMA S/ CABLE C/ TERMIC","","1","1649.01","108","VOLTIO DE EL ARO SRL"
"4367","DISYUNTOR SIEMENS DIFERENCIAL TETRA","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4512","BIPIN PHILIPS G9 CLICK C40 W 220 V CLARA -","","1","398.69","108","VOLTIO DE EL ARO SRL"
"4513","BIPIN PHILIPS G9 CLICK C60 W 220 V CLARA -","","1","689.49","108","VOLTIO DE EL ARO SRL"
"4521","DICROICA PHILIPS ESSENTIAL 12 V 36° 50 W C/TAPA -","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4522","DICROICA TWISTLINE ALUMINIZADA 50W  GU10","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4551","ZOCALO TUBO 105 WATTS  CABLEADO X JUEGO","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4619","BIPIN PHILIPS G9 CLICK C40 W 220 V FROSTED","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4620","BIPIN PHILIPS G9 CLICK C60 W 220 V FROSTED","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4938","DULUX  PL-L 830   4 PINS  -  PHILIPS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4968","TUBO T8 18W COLOR VERDE","","1","0.00","108","VOLTIO DE EL ARO SRL"
"4981","TUBO T5 ESTANDAR 28W 6500K","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5003","TUBO T8 18W COLOR ROJO","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5004","TUBO T8 18W COLOR AZUL","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5005","TUBO T8 36W COLOR VERDE","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5006","TUBO T8 36W COLOR AZUL","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5039","BANDEJA ITALAVIA MERCURIO HALOGENADO","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5097","BALASTO LUMENS 105W MECaNICO","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5160","AR111 MASTER LED SPOT 10W","","1","303.67","108","VOLTIO DE EL ARO SRL"
"5402","LUZ SICA EMERGENCIA 35 LEDS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5403","LUZ SICA EMERGENCIA 60 LEDS","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5752","PROYECTOR 150 W","","1","0.00","108","VOLTIO DE EL ARO SRL"
"5753","PROYECTOR 500 W SICA","","1","0.00","108","VOLTIO DE EL ARO SRL"
"2595","GANCHO CON BUJE P/ VENTILADOR DE TECHO -","","1","0.00","109","YARLUX S.A."
"4359","BARRAL","BLANCO","1","0.00","109","YARLUX S.A."
"4912","VENTILADOR DE TECHO ESP. PALETA CHAPA","PLATIL","1","43.00","109","YARLUX S.A."
"5969","EXTRACTOR DE BAÑO 6""","","1","218.74","109","YARLUX S.A."
"3182","SENSOR DE MOVIMIENTO PIR LX21B NEGRO/BLANCO","","1","0.00","110","TXC S.R.L."
"4915","DICROICA GU 5,3 12V - 50W C/TAPA VERDE","","1","43.00","110","TXC S.R.L."
"4916","TUBO RECTO ULTRAVIOLETA 40W","","1","0.00","110","TXC S.R.L."
"4917","PAR 38 BAJO CONSUMO","ROJO","1","0.00","110","TXC S.R.L."
"4918","PAR 38 BAJO CONSUMO","VERDE","1","0.00","110","TXC S.R.L."
"4919","PAR 38 BAJO CONSUMO 27","CALIDA","1","0.00","110","TXC S.R.L."
"4920","LaMPARA BAJO CONSUMO MINI ESPIRAL","ROJA","1","0.00","110","TXC S.R.L."
"4921","LaMPARA BAJO CONSUMO MINI ESPIRAL","VERD","1","0.00","110","TXC S.R.L."
"4922","LaMPARA BAJO CONSUMO MINI ESPIRAL","AZUL","1","0.00","110","TXC S.R.L."
"4942","BAJO CONSUMO 9W TIPO DICROICA GU10 CaLIDA","","1","122.31","110","TXC S.R.L."
"4943","DICROICA GU 5,3 12V 50W - C/TAPA ROJO","","1","118.69","110","TXC S.R.L."
"4944","DICROICA GU 5,3 12V - 50W C/TAPA AZUL","","1","159.30","110","TXC S.R.L."
"4945","DICROICA GU5,3 12V - 50W CON TAPA COLOR AMARILLO","","1","0.00","110","TXC S.R.L."
"4946","TUBO 36/40W SLB (PARA ACUARIOS, CARNICERIAS, Y PLA","","1","76.78","110","TXC S.R.L."
"4947","TUBO 18/20W SLB (PARA ACUARIOS,PLANTAS, CARNICERIA","","1","92.13","110","TXC S.R.L."
"4948","LaMPARA BAJO CONSUMO 40W E27","","1","280.55","110","TXC S.R.L."
"4949","PAR 38 BAJO CONSUMO","AMARILLO","1","206.21","110","TXC S.R.L."
"4950","PAR 38 BAJO CONSUMO E27 LUZ","CALIDA","1","587.48","110","TXC S.R.L."
"4951","LaMPARA BAJO CONSUMO MINI ESPIRAL ROJO","","0","1230.91","110","TXC S.R.L."
"4952","LaMPARA BAJO CONSUMO ESPIRAL","AMARILLO","1","0.00","110","TXC S.R.L."
"4953","HI-LED 3 X 1 W GU10 BLANCO CALIDO","","1","0.00","110","TXC S.R.L."
"5047","HI LED  3X1 W 12 V BLANCO FRIO","","1","0.00","110","TXC S.R.L."
"5079","TUBO DE 30W PARA CARNICERIAS, ACUARIOS Y PLANTAS","","1","68.05","110","TXC S.R.L."
"5115","HI-LED 3 X 1W GU10 BLANCO FRIO","","1","181.02","110","TXC S.R.L."
"5126","DETECTOR PARA PARED 180º","","1","0.00","110","TXC S.R.L."
"5196","LAMPARA AR111 9 LED 12V CALIDO","","1","0.00","110","TXC S.R.L."
"5849","HI-LED 1W GU10 BLANCO CALIDO","","1","0.00","110","TXC S.R.L."
"5977","ESCALERA ALUMINIO COMERCIAL 6 ESC","","1","0.00","111","COLOR IN GROUP SA"
"5978","ESCALERA ALUMINIO COMERCIAL 7 ESC","","1","0.00","111","COLOR IN GROUP SA"
"5979","ESCALERA ALUMINIO COMERCIAL 8 ESC","","1","0.00","111","COLOR IN GROUP SA"
"5980","ESCALERA ALUMINIO MULTIPROPOSITO 4X4","","1","0.00","111","COLOR IN GROUP SA"
"5981","ESCALERA ALUMINIO MULTIPROPOSITO 4X3","","1","0.00","111","COLOR IN GROUP SA"
"5982","MEMBRACRIN MEMBRANA EN PASTA","BLANCO","0","0.00","113","EPUVISION SA"
"5983","MEMBRACRIN MEMBRANA EN PASTA","BLANCO","0","0.00","113","EPUVISION SA"
"5984","MEMBRACRIN MEMBRANA EN PASTA","BLANCO","0","0.00","113","EPUVISION SA"
"5985","MEMBRACRIN MEMBRANA EN PASTA","BLANCO","0","0.00","113","EPUVISION SA"
"5986","MEMBRACRIN MEMBRANA EN PASTA","LECHO","0","0.00","113","EPUVISION SA"
"5987","MEMBRACRIN MEMBRANA FRENTES Y MUROS","LECHO","0","0.00","113","EPUVISION SA"
"5988","MEMBRACRIN MEMBRANA FRENTES Y MUROS","LECHO","0","0.00","113","EPUVISION SA"
"5989","MEMBRACRIN MEMBRANA EN PASTA","LECHO","0","0.00","113","EPUVISION SA"
"5990","MEMBRACRIN MEMBRANA EN PASTA","ROJO TEJA","0","0.00","113","EPUVISION SA"
"5991","MEMBRACRIN MEMBRANA EN PASTA","ROJO TEJA","0","0.00","113","EPUVISION SA"
"5992","MEMBRACRIN MEMBRANA EN PASTA","ROJO TEJA","0","0.26","113","EPUVISION SA"
"5993","MEMBRACRIN MEMBRANA EN PASTA","ROJO TEJA","0","0.00","113","EPUVISION SA"
"5994","MEMBRACRIN MEMBRANA EN PASTA","GRIS","0","0.00","113","EPUVISION SA"
"5995","MEMBRACRIN MEMBRANA EN PASTA","GRIS","0","0.00","113","EPUVISION SA"
"5996","MEMBRACRIN MEMBRANA EN PASTA","GRIS","0","0.00","113","EPUVISION SA"
"5997","MEMBRACRIN MEMBRANA EN PASTA","GRIS","0","0.00","113","EPUVISION SA"
"5998","MEMBRACRIN MEMBRANA EN PASTA","NEGRO","0","0.00","113","EPUVISION SA"
"5999","MEMBRACRIN MEMBRANA EN PASTA","NEGRO","0","0.00","113","EPUVISION SA"
"6000","MEMBRACRIN MEMBRANA EN PASTA","NEGRO","0","0.00","113","EPUVISION SA"
"6001","MEMBRACRIN MEMBRANA EN PASTA","NEGRO","0","0.00","113","EPUVISION SA"
"6002","MEMBRACRIN MEMBRANA EN PASTA","OCRE","0","0.00","113","EPUVISION SA"
"6003","MEMBRACRIN MEMBRANA EN PASTA","OCRE","0","0.00","113","EPUVISION SA"
"6004","MEMBRACRIN MEMBRANA EN PASTA","OCRE","0","0.00","113","EPUVISION SA"
"6005","MEMBRACRIN MEMBRANA EN PASTA","OCRE","0","0.00","113","EPUVISION SA"
"6006","MEMBRACRIN MEMBRANA EN PASTA","AZUL","0","0.00","113","EPUVISION SA"
"6007","MEMBRACRIN MEMBRANA EN PASTA","AZUL","0","0.00","113","EPUVISION SA"
"6008","MEMBRACRIN MEMBRANA EN PASTA","AZUL","0","0.00","113","EPUVISION SA"
"6009","MEMBRACRIN MEMBRANA EN PASTA","VERDE","0","0.00","113","EPUVISION SA"
"6010","MEMBRACRIN MEMBRANA EN PASTA","VERDE","0","1012.77","113","EPUVISION SA"
"6011","MEMBRACRIN MEMBRANA EN PASTA","VERDE","0","0.00","113","EPUVISION SA"
"6012","MEMBRACRIN MEMBRANA FRENTES Y MUROS","BLANCO","0","0.00","113","EPUVISION SA"
"6013","MEMBRACRIN MEMBRANA FRENTES Y MUROS","BLANCO","0","0.00","113","EPUVISION SA"
"6014","MEMBRACRIN MEMBRANA FRENTES Y MUROS","BLANCO","0","0.00","113","EPUVISION SA"
"6015","MEMBRACRIN MEMBRANA FRENTES Y MUROS","BLANCO","0","0.00","113","EPUVISION SA"
"6016","MEMBRACRIN MEMBRANA FRENTES Y MUROS","OCRE","0","0.00","113","EPUVISION SA"
"6017","MEMBRACRIN MEMBRANA FRENTES Y MUROS","OCRE","0","0.00","113","EPUVISION SA"
"6018","MEMBRACRIN MEMBRANA FRENTES Y MUROS","OCRE","0","0.00","113","EPUVISION SA"
"6019","MEMBRACRIN MEMBRANA FRENTES Y MUROS","OCRE","0","0.00","113","EPUVISION SA"
"6020","POLACRIN PREMIUM LATEX INTERIOR SATINADO","BLANCO","0","470.54","113","EPUVISION SA"
"6021","POLACRIN PREMIUM LATEX INTERIOR SATINADO","BLANCO","0","0.00","113","EPUVISION SA"
"6022","POLACRIN PREMIUM LATEX INTERIOR SATINADO","BLANCO","0","0.00","113","EPUVISION SA"
"6023","POLACRIN PREMIUM LATEX INTERIOR SATINADO","BLANCO","0","0.00","113","EPUVISION SA"
"6024","COATING LATEX INTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6025","COATING LATEX INTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6026","COATING LATEX INTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6027","COATING LATEX INTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6028","COATING LATEX EXTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6029","COATING LATEX EXTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6030","COATING LATEX EXTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6031","COATING LATEX EXTERIOR","BLANCO","0","0.00","113","EPUVISION SA"
"6032","COATING LATEX INTERIOR EXTERIOR LAVABLE","BLANCO","0","0.00","113","EPUVISION SA"
"6033","COATING LATEX INTERIOR EXTERIOR LAVABLE","BLANCO","0","275.25","113","EPUVISION SA"
"6034","COATING LATEX INTERIOR EXTERIOR LAVABLE","BLANCO","0","0.00","113","EPUVISION SA"
"6035","COATING LATEX INTERIOR EXTERIOR LAVABLE","BLANCO","0","0.00","113","EPUVISION SA"
"6036","COATING VENDAS 10X25","","0","0.00","113","EPUVISION SA"
"6037","COATING VENDAS 20X25","","0","0.00","113","EPUVISION SA"
"6038","COLORDIN MEMBRANA ELASTOMERICA","BLANCO","0","0.00","113","EPUVISION SA"
"6039","COLORDIN MEMBRANA ELASTOMERICA","BLANCO","0","0.00","113","EPUVISION SA"
"6040","COLORDIN MEMBRANA ELASTOMERICA","BLANCO","0","0.00","113","EPUVISION SA"
"6041","COLORDIN MEMBRANA ELASTOMERICA","BLANCO","0","97.14","113","EPUVISION SA"
"6042","COLORDIN MEMBRANA ELASTOMERICA","ROJO","0","0.00","113","EPUVISION SA"
"6043","COLORDIN MEMBRANA ELASTOMERICA","ROJO","0","0.00","113","EPUVISION SA"
"6044","COLORDIN MEMBRANA ELASTOMERICA","ROJO","0","0.00","113","EPUVISION SA"
"6045","COLORDIN MEMBRANA ELASTOMERICA","ROJO","0","0.00","113","EPUVISION SA"
"6046","ACUAREL LATEX INTERIOR PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6047","ACUAREL LATEX INTERIOR PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6048","ACUAREL LATEX INTERIOR PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6049","COATING LATEX INTER PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6050","ACUAREL LATEX EXTERIOR PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6051","ACUAREL LATEX EXTERIOR PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6052","ACUAREL LATEX EXTERIOR PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6053","ACUAREL LATEX EXTERIOR PROFESIONAL","BLANCO","0","0.00","113","EPUVISION SA"
"6054","COATING LATEX INT-EXT LAVABLE","BLANCO","0","0.00","113","EPUVISION SA"
"6055","ACUAREL LATEX INT-EXT LAVABLE","BLANCO","0","0.00","113","EPUVISION SA"
"6056","ACUAREL LATEX INT-EXT LAVABLE","BLANCO","0","0.00","113","EPUVISION SA"
"6057","COLORDIN LATEX INT-EXT","BLANCO","0","0.00","113","EPUVISION SA"
"6058","COATING LATEX CIELO RASO","BLANCO","0","0.00","113","EPUVISION SA"
"6059","COATING LATEX CIELO RASO","BLANCO","0","0.00","113","EPUVISION SA"
"6060","COLORDIN LATEX INT EXT PROFESIONAL","MARRON","0","70.00","113","EPUVISION SA"
"6061","COLORDIN LATEX INT EXT PROFESIONAL","MARRON","0","0.00","113","EPUVISION SA"
"6062","COLORDIN LATEX INT EXT PROFESIONAL","MARRON","0","0.00","113","EPUVISION SA"
"6063","COLORDIN LATEX INT EXT PROFESIONAL","MARRON","0","0.00","113","EPUVISION SA"
"6064","COLORDIN LATEX INT EXT PROFESIONAL","VERDE FORESTA","0","0.00","113","EPUVISION SA"
"6065","COLORDIN LATEX INT EXT PROFESIONAL","VERDE FORESTA","0","0.00","113","EPUVISION SA"
"6066","COLORDIN LATEX INT EXT PROFESIONAL","VERDE FORESTA","0","0.00","113","EPUVISION SA"
"6067","COLORDIN LATEX INT EXT PROFESIONAL","VERDE FORESTA","0","0.00","113","EPUVISION SA"
"6068","COLORDIN LATEX INT EXT PROFESIONAL","BORGOÑA","0","350.99","113","EPUVISION SA"
"6069","COLORDIN LATEX INT EXT PROFESIONAL","BORGOÑA","0","0.00","113","EPUVISION SA"
"6070","COLORDIN LATEX INT EXT PROFESIONAL","OCRE","0","258.23","113","EPUVISION SA"
"6071","COLORDIN LATEX INT EXT PROFESIONAL","OCRE","0","0.00","113","EPUVISION SA"
"6072","COLORDIN LATEX INT EXT PROFESIONAL","VERDE SAFARI","0","0.00","113","EPUVISION SA"
"6073","COLORDIN LATEX INT EXT PROFESIONAL","VERDE SAFARI","0","0.00","113","EPUVISION SA"
"6074","COLORDIN LATEX INT EXT PROFESIONAL","VERDE SAFARI","0","4805.08","113","EPUVISION SA"
"6075","COLORDIN LATEX INT EXT PROFESIONAL","VERDE SAFARI","0","0.00","113","EPUVISION SA"
"6076","COLORDIN LATEX INT EXT PROFESIONAL","NEGRO","0","663.04","113","EPUVISION SA"
"6077","COLORDIN LATEX INT EXT PROFESIONAL","NEGRO","0","0.00","113","EPUVISION SA"
"6078","COLORDIN LATEX INT EXT PROFESIONAL","NEGRO","0","0.00","113","EPUVISION SA"
"6079","COLORDIN LATEX INT EXT PROFESIONAL","GRIS CEMENTO","0","0.00","113","EPUVISION SA"
"6080","COLORDIN LATEX INT EXT PROFESIONAL","GRIS CEMENTO","0","0.00","113","EPUVISION SA"
"6081","COLORDIN LATEX INT EXT PROFESIONAL","GRIS CEMENTO","0","0.00","113","EPUVISION SA"
"6082","COLORDIN LATEX INT EXT PROFESIONAL","AMARILLO","0","0.00","113","EPUVISION SA"
"6083","COLORDIN LATEX INT EXT PROFESIONAL","AMARILLO","0","0.00","113","EPUVISION SA"
"6084","COLORDIN LATEX INT EXT PROFESIONAL","AMARILLO","0","0.00","113","EPUVISION SA"
"6085","COLORDIN LATEX INT EXT PROFESIONAL","AMARILLO","0","0.00","113","EPUVISION SA"
